 LLYFNI2                   SWAT+ Dec 8  2020    MODULAR Rev 2020.60.5.1                                   
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc
    365    12    31  2007    131       0  rtu1310                4.000   45163.547       0.000     634.027       9.105       0.000     218.736     349.691     151.891       9.228       0.169      25.356       0.000      12.608       6.285       9.446      10.022       0.000       0.000       0.467
    365    12    31  2007    132       0  rtu1320                0.367   38144.188       0.000    1649.588       8.858       0.000      99.851     349.691       0.741       1.122       0.135      12.308       0.000      12.608       6.285       9.446      10.022       0.000       0.000       0.467
    365    12    31  2007    133       0  rtu1330                4.000   47202.312       0.000     855.447       9.106       0.000     185.563     349.691     134.304       8.608       0.230      19.797       0.000      12.608       6.285       9.446      10.022       0.000       0.000       0.467
    365    12    31  2007    134       0  rtu1340                0.124   20361.023       0.000     748.038       7.449       0.000      10.652     212.106       0.175       0.047       0.079       9.104       0.000      11.251       4.928       8.090       9.039       0.000       0.000       0.441
    365    12    31  2007    135       0  rtu1350                0.259   32816.188       0.000     790.474       7.497       0.000     185.888     391.932       0.112       1.482       0.127      11.345       0.000      11.251       4.928       8.090       9.039       0.000       0.000       0.441
    365    12    31  2007    136       0  rtu1360                0.353   37984.945       0.000    1216.148       8.256       0.000     101.137     368.172       0.144       1.735       0.138      10.374       0.000      12.014       5.692       8.853       9.592       0.000       0.000       0.455
    365    12    31  2007    137       0  rtu1370                0.449   33462.508       0.000     893.995       8.989       0.000     241.429     349.688       0.000       1.190       0.109      43.578       0.000      12.608       6.285       9.446      10.022       0.000       0.000       0.467
    365    12    31  2007    138       0  rtu1380                1.488   39529.406       0.000    1442.297       9.183       0.000     138.747     349.688       0.000       1.242       0.254      55.572       0.000      12.608       6.285       9.446      10.022       0.000       0.000       0.467
    365    12    31  2007    139       0  rtu1390                4.000   46093.363       0.000    1032.530       9.136       0.000     206.048     349.695      92.274       7.319       0.321      35.063       0.000      12.608       6.285       9.447      10.022       0.000       0.000       0.467
    365    12    31  2007    140       0  rtu1400                0.228   37623.383       0.000    1382.231       7.477       0.000      21.662     391.932       0.323       0.086       0.147       4.310       0.000      11.251       4.928       8.090       9.039       0.000       0.000       0.441
    365    12    31  2007    141       0  rtu1410                0.449   36706.672       0.000     985.469       8.866       0.000     128.828     349.691       0.000       2.718       0.126      18.368       0.000      12.608       6.285       9.446      10.022       0.000       0.000       0.467
    365    12    31  2007    142       0  rtu1420                0.177   29104.695       0.000    1069.270       7.462       0.000       8.076     303.191       0.250       0.067       0.114       4.251       0.000      11.251       4.928       8.090       9.039       0.000       0.000       0.441
    365    12    31  2007    143       0  rtu1430                0.194   22714.006       0.000     571.456       7.604       0.000     135.079     266.594       0.088       0.848       0.087      14.566       0.000      11.380       5.058       8.219       9.133       0.000       0.000       0.443
    365    12    31  2007    144       0  rtu1440                0.228   37623.383       0.000    1382.245       7.477       0.000      31.148     391.932       0.323       0.086       0.147       4.777       0.000      11.251       4.928       8.090       9.039       0.000       0.000       0.441
