 LLYFNI2                   SWAT+ Dec 8  2020    MODULAR Rev 2020.60.5.1                                   
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle      sedmin     tileno3
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        ----        ----
    365    12    31  2007     71       0  rtu0710               40.167       6.487       0.411       9.585       0.000       0.030       0.000       0.059       0.000
    365    12    31  2007     72       0  rtu0720                0.228       0.691       0.245       0.211       0.000       0.093       0.000       0.005       0.000
    365    12    31  2007     73       0  rtu0730                0.007       0.067       0.003       0.009       0.000       0.000       0.000       0.000       0.000
    365    12    31  2007     74       0  rtu0740                0.065       0.262       0.010       0.046       0.000       0.000       0.000       0.001       0.000
    365    12    31  2007     75       0  rtu0750                0.001       0.007       0.000       0.206       0.000       0.000       0.000       0.000       0.000
    365    12    31  2007     76       0  rtu0760                0.252       0.780       0.265       0.341       0.000       0.128       0.000       0.005       0.000
    365    12    31  2007     77       0  rtu0770                0.073       0.260       0.081       0.240       0.000       0.049       0.000       0.001       0.000
    365    12    31  2007     78       0  rtu0780                0.009       0.060       0.004       0.046       0.000       0.000       0.000       0.000       0.000
    365    12    31  2007     79       0  rtu0790                0.077       0.536       0.024       0.285       0.000       0.000       0.000       0.002       0.000
    365    12    31  2007     80       0  rtu0800                0.227       0.681       0.244       0.194       0.000       0.091       0.000       0.005       0.000
    365    12    31  2007     81       0  rtu0810                0.000       0.002       0.000       0.754       0.000       0.049       0.000       0.000       0.000
    365    12    31  2007     82       0  rtu0820                0.015       0.098       0.005       0.053       0.000       0.000       0.000       0.000       0.000
    365    12    31  2007     83       0  rtu0830                0.156       0.387       0.161       0.206       0.000       0.080       0.000       0.003       0.000
    365    12    31  2007     84       0  rtu0840                0.099       0.721       0.035       0.221       0.000       0.000       0.000       0.002       0.000
    365    12    31  2007     85       0  rtu0850               41.173       2.029       0.176      11.455       0.000       0.032       0.000       0.029       0.000
    365    12    31  2007     86       0  rtu0860                0.038       0.271       0.012       0.216       0.000       0.000       0.000       0.001       0.000
    365    12    31  2007     87       0  rtu0870               39.707       2.429       0.202      12.120       0.000       0.034       0.000       0.030       0.000
    365    12    31  2007     88       0  rtu0880              194.895       2.443       0.196       6.025       0.000       0.031       0.000       0.028       0.000
    365    12    31  2007     89       0  rtu0890                0.040       0.513       0.035       0.162       0.000       0.008       0.000       0.001       0.000
    365    12    31  2007     90       0  rtu0900                0.108       0.752       0.033       0.561       0.000       0.000       0.000       0.002       0.000
    365    12    31  2007     91       0  rtu0910               17.739       1.691       0.155       9.098       0.000       0.030       0.000       0.030       0.000
